timestamp,ref_speed_kmh,actual_speed_kmh,accel_opening,brake_opening,accel_pos,brake_pos,accel_current,brake_current
2026-06-18T20:55:14.781823+00:00,,4.898883972167969,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:14.881886+00:00,,4.902370300292969,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:15.280895+00:00,,4.905736389160157,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:15.382852+00:00,,4.9193026733398435,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:15.482831+00:00,,4.920507202148437,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:15.582818+00:00,,4.9232479858398435,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:15.682813+00:00,,4.926264953613281,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:15.782816+00:00,,4.928807373046875,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:15.882812+00:00,,4.931605529785156,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:15.982821+00:00,,4.933963928222656,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.081823+00:00,,4.936240539550782,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.181816+00:00,,4.938746948242188,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.282804+00:00,,4.940858764648437,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.382848+00:00,,4.94318359375,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.482806+00:00,,4.9451425170898435,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.582820+00:00,,4.947298889160156,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.683809+00:00,,4.948345031738281,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.783544+00:00,,4.950126037597657,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.882789+00:00,,4.952086486816406,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:16.983006+00:00,,4.953738403320313,0.0,2.0,1426,798,538.0,499.0
